id,name,brand,price,age_group,food_type,description,full_ingredient_list,embedding_id,image_url,shopping_url
185,Feline Natural Chicken & Lamb Pouch,Feline Natural,23.26,,Wet,"Grain-free, chicken and lamb flavored cat food pouches that are made in New Zealand.
Filled with meat and low in carbs–each pouch offers a complete and balanced diet for all your cat’s life stages.
Pouches come in a convenient, single serve portion and are perfect if your pal is a picky eater.
Mixed with fresh New Zealand water for added hydration.
No gelling agents, binders or gums.","Chicken, Water Sufficient for Processing, Lamb Heart, Lamb Lung, Lamb Liver, Lamb Kidney, New Zealand Green Mussel, Flaxseed Flakes, Dried Kelp, Taurine, Vitamin E Supplement, Magnesium Oxide, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Thiamine Mononitrate, Folic Acid, Vitamin D3 Supplement.",,https://catfooddb.com/img/products/feline natural/150_Chicken___Lamb_Pouch_wet.png,https://www.chewy.com/feline-natural-chicken-lamb-feast/dp/303898
175,Nulo Freestyle High-Meat Kibble Turkey & Duck Recipe,Nulo,42.09,,Dry,"This high-protein, natural, cat and kitten food features real deboned turkey as the #1 ingredient, and the top 3 ingredients are high-quality animal proteins for essential amino acids.
A balanced blend of omega-3 and omega-6 fatty acids helps promote healthy skin and a soft, shiny coat—giving your cat or kitten the nourishment they need to look and feel their best.
Formulated with prebiotic fiber and guaranteed BC30 probiotics, this recipe supports healthy digestion and helps maintain a healthy gut and strong immune system—great for felines with sensitive systems.
The small, disc-shaped kibble is fortified with taurine to support heart function, vision health, and overall well-being—promoting your furbaby’s healthy heart and active life.
Made in the USA with the finest, nutrient-rich ingredients from around the world, and free of grains, corn, wheat, soy, white potatoes, and tapioca.","Deboned Turkey, Turkey Meal, Menhaden Fish Meal, Whole Peas, Lentils, Chicken Fat (Preserved With Mixed Tocopherols & Citric Acid), Deboned Cod, Sweet Potato, Deboned Duck, Natural Flavor, Ground Miscanthus Grass, Chickpeas, Ground Flaxseed, Choline Chloride, Dried Chicory Root, Salt, Dried Kelp, DL-Methionine, Dried Cranberries, Potassium Chloride, Vitamin E Supplement, Yucca Schidigera Extract, Taurine, Zinc Proteinate, Zinc Sulfate, Iron Proteinate, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Iron Sulfate, Niacin Supplement, Copper Proteinate, Copper Sulfate, Manganese Proteinate, Vitamin A Supplement, Thiamine Mononitrate, D-Calcium Pantothenate, Riboflavin Supplement, Dried Bacillus Coagulans Fermentation Product, Pyridoxine Hydrochloride, Manganous Oxide, Biotin, Vitamin B12 Supplement, Vitamin D3 Supplement, Ethylenediamine Dihydroiodide, Folic Acid, Sodium Selenite, Calcium Iodate, Rosemary Extract.",,https://catfooddb.com/img/products/nulo/150_Freestyle_High-Meat_Kibble_Turkey_Duck_Recipe_dry.png,https://www.chewy.com//nulo-freestyle-grain-free-turkey/dp/127029
176,Nulo Freestyle Duck & Tuna Recipe,Nulo,36.39,,,"Nulo Grain-Free Duck & Tuna Recipe Pate Wet Canned Food for Cats & Kittens, 5.5-oz, case of 24
Made with high-quality protein like real duck, chicken, turkey liver and tuna, and never any meat by-product.
High-protein recipe made free from GMOs.
Contains superfoods like cranberries, kelp, and pumpkin, plus vitamins, minerals, omegas, and taurine to support your cat’s health.
Grain-free recipe made free of corn, wheat, or soy for sensitive cats and kittens.
Features real fruits and vegetables to promote a healthy immune system.","Duck, Chicken, Duck Broth, Chicken Liver, Tuna, Natural Flavor, Guar Gum, Potassium Chloride, Agar-Agar, Choline Chloride, Taurine, Pumpkin, Cranberries, Menhaden Fish Oil (preserved with Mixed Tocopherols), Tomato, Kelp, Yucca Schidigera Extract, Salt, Iron Proteinate, Sodium Carbonate, Zinc Proteinate, Thiamine Mononitrate, Vitamin E Supplement, Magnesium Sulfate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Rosemary Extract",,https://catfooddb.com/img/products/nulo/150_Freestyle_Duck_Tuna_Recipe_wet.png,https://www.chewy.com//nulo-freestyle-duck-tuna-recipe/dp/122868
177,Life's Abundance All Life Stage Grain Free,Life's Abundance,,,,"Life's Abundance All Life Stage Grain Free's most plentiful ingredient listed is chicken meal, which is considered a quality protein source. It also contains turkey meal as additional quality protein sources.
Additionally, it's worth noting that this product does not list either by-products nor bulk-adding fillers within its top ingredients. By-products are considered inferior, lesser quality ingredients. Common fillers typically used to add bulk to the product are not required in your cat's diet. Together, their combined absence may be indicative of a higher quality product.

Allergen alert: This product contains fish oil, whitefish meal and egg product which may be problematic for cats who suffer from seafood or eggs food allergies.","Chicken Meal, Egg Product, Turkey Meal, Sweet Potatoes, Potatoes, Field Peas, Chicken Fat (preserved with Mixed Tocopherols), Natural Flavors, Dried Tomato Pomace, Fish Oil, Whitefish Meal, Flaxseed Meal, Yeast Culture, Choline Chloride, Sodium Bisulfate, DL-Methionine, Salt, Taurine, Inulin, Yeast Extract, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Vitamin E Supplement, Potassium Chloride, Cranberries, Pumpkin, Zinc Proteinate, Dog Grass Extract, Alfalfa Sprouts, Zinc Sulfate, Manganese Proteinate, Beta-Carotene, Niacin Supplement, Manganese Sulfate, Inositol, Ferrous Sulfate, Copper Proteinate, Iron Proteinate, Thiamine Mononitrate, Zinc Oxide, Riboflavin Supplement, Pyridoxine Hydrochloride, d-Calcium Pantothenate, Biotin, Manganous Oxide, Vitamin A Acetate, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Sodium Selenite, Folic Acid, Dried Lactobacillus casei Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Bifidobacterium animalis Fermentation Product, Dried Lactobacillus reuteri Fermentation Product",,https://catfooddb.com/img/products/lifes_abundance/150_all-life-stage-dry-gf.png,https://catfooddb.com/product/life's abundance/All+Life+Stage+Grain+Free
178,Life's Abundance Pork & Duck,Life's Abundance,,,,"Life's Abundance Pork & Duck's most plentiful ingredient listed is pork, which is considered a quality protein source. It also contains duck and pork liver as additional quality protein sources.
Additionally, it's worth noting that this product does not list either by-products nor bulk-adding fillers within its top ingredients. By-products are considered inferior, lesser quality ingredients. Common fillers typically used to add bulk to the product are not required in your cat's diet. Together, their combined absence may be indicative of a higher quality product.

Allergen alert: This product contains fish oil and new zealand green mussel which may be problematic for cats who suffer from seafood food allergies.","PORK, DUCK, PORK BROTH, PORK LIVER, GROUND FLAXSEED, SUNFLOWER OIL, FISH OIL (PRESERVED WITH MIXED TOCOPHEROLS), TRICALCIUM PHOSPHATE, NEW ZEALAND GREEN MUSSEL, POTASSIUM CHLORIDE, TAURINE, SALT, CHOLINE CHLORIDE, INULIN, MAGNESIUM SULFATE, L-TRYPTOPHAN, IRON AMINO ACID CHELATE, ZINC AMINO ACID CHELATE, VITAMIN E SUPPLEMENT, THIAMINE MONONITRATE, COPPER AMINO ACID CHELATE, MANGANESE AMINO ACID CHELATE, SODIUM SELENITE, NIACIN SUPPLEMENT, d-CALCIUM PANTOTHENATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN SUPPLEMENT, VITAMIN A SUPPLEMENT, BIOTIN, POTASSIUM IODIDE, VITAMIN D3 SUPPLEMENT, VITAMIN B12 SUPPLEMENT, FOLIC ACID",,https://catfooddb.com/img/products/lifes_abundance/150_pork-duck.png,https://catfooddb.com/product/life's abundance/Pork+%26+Duck
179,Farmina Prime Boar & Apple (Dry),Farmina,21.44,,Dry,"The #1 ingredient in this high protein, limited carbohydrate, and low fiber all life stage cat food is wild boar. It's been formulated without grains or gluten so it's great for pet parents concerned with allergies or sensitivities.
97% of protein is from quality animal sources which makes for a low ash content. Ingredients are also fresh and never frozen for optimum nutrition.
It's a low glycemic formula so it's a great option for pets that need a food that won't spike blood sugar.
This GMO-free formula doesn't contain peas, lentils, pea protein, chickpeas, or added plants oils.
Natural omega fatty acids promote healthy skin and coat while added pomegranate and berries are rich in antioxidants to help fight free radicals.","Boar, Dehydrated Boar, Sweet Potatoes, Pea Starch, Dehydrated Pork, Pork Fat, Dehydrated Chicken, Natural Flavors, Dried Whole Eggs, Herring, Dehydrated Herring, Herring Oil, Hydrolyzed Fish, Calcium Sulfate Dihydrate, Calcium Carbonate, Monocalcium Phosphate, Pea Fiber, Dried Carrot, Suncured Alfalfa Meal, Dried Beet Pulp, Potassium Chloride, Inulin, Fructooligosaccharide, Dried Apple, Dried Pomegranate, Dried Sweet Orange, Dried Spinach, Psyllium Seed Husk, Dried Blueberry, Salt, Brewers Dried Yeast, Turmeric, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Ascorbic Acid, Niacin, Calcium Pantothenate, Riboflavin, Pyridoxine Hydrochloride, Thiamine Hydrochloride, Biotin, Folic Acid, Vitamin B12 Supplement, Choline Chloride, Beta-Carotene, Zinc Methionine Hydroxy Analogue Chelate, Manganese Methionine Hydroxy Analogue Chelate, Ferrous Glycine, Copper Methionine Hydroxy Analogue Chelate, Dl- Methionine, Taurine, L-Carnitine, Aloe Vera Gel Concentrate, Green Tea Extract, Rosemary Extract, Mixed Tocopherols (A Preservative).",,https://catfooddb.com/img/products/farmina/150_Prime_Boar_&_Apple_dry.png,https://www.chewy.com/farmina-natural-delicious-wild-boar/dp/56919
180,"Tiki Cat Born Carnivore Chicken, Herring & Salmon",Tiki Cat,18.99,,,"This crunchy dry food is minimally processed and gently baked to preserve nutrients and flavor.
Real chicken is the first ingredient, and it’s paired with herring and salmon meal for plenty of protein.
This food contains nutrient-rich superfoods like whole flaxseed, pumpkin, and salmon oil, and is designed for adult cats 1 year and up.
This high-protein, high-fat, and animal-based recipe supports your best friend’s health.
This grain-free recipe gives your cat precisely what they need and contains no potatoes, corn, wheat, or soy.","Deboned Chicken, Chicken Meal, Herring, Salmon Meal, Herring Meal, Dried Egg Product, Peas, Tapioca, Natural Chicken Flavor, Brewers Dried Yeast, Chicken Fat (Preserved With Mixed Tocopherols And Citric Acid), Chickpeas, Ground Whole Flaxseed, Tomato Pomace, Calcium Sulfate, Inulin (Prebiotic), Vitamin E Supplement, Pumpkin, Salmon Oil, Taurine, Ferrous Sulfate, Zinc Sulfate, Niacin Supplement (Vitamin B3), Copper Sulfate, Vitamin A Supplement, Manganese Sulfate, Thiamine Mononitrate (Vitamin B1), D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Biotin, Riboflavin Supplement (Vitamin B2), Vitamin B12 Supplement, Vitamin D3 Supplement, Calcium Iodate, Folic Acid, Sodium Selenite, Rosemary Extract, Ascorbic Acid (Preservative), Citric Acid, Tannic Acid.",,"https://catfooddb.com/img/products/tiki cat/150_Born_Carnivore_Chicken,_Herring___Salmon_dry.png",https://www.chewy.com/tiki-cat-born-carnivore-chicken-fish/dp/172042
181,I And Love And You Nude Superfood - Poultry A Plenty For Digestive Health,I And Love And You,11.43,,,"Since the dawn of time, cats have loved their protein—that's why this dish is packed with delicious, crunchy bites of USA farm-raised chicken and turkey.
Features 45% protein to promote healthy energy levels and lean muscle mass.
Includes prebiotics and probiotics to further support a healthy, balanced gut.
Each bite is rich with antioxidants to support long-term health plus minerals to maintain peak performance.
Crafted with non-GMO protein and produce.","Chicken, Chicken Meal, Turkey Meal, Pea Protein, Garbanzo Beans, Chicken Fat (Preserved With Mixed Tocopherols), Dried Egg Product, Natural Pork Flavor, Tapioca Starch, Dried Lentils, Dried Sweet Potatoes, Natural Flavor, Fish Oil, Flaxseeds, Ground Miscanthus Grass, Dried Carrots, Potassium Chloride, Taurine, Salt, Choline Chloride, Dried Chicory Root, Dried Cranberries, Vitamin E Supplement, Citric Acid (Preservative), Mixed Tocopherols (Preservative), Dried Pumpkin, Iron Amino Acid Complex, Zinc Amino Acid Complex, Ferrous Sulfate, Yucca Schidigera Extract, Coconut Oil, Turmeric, Niacin Supplement, Dried Aspergillus Niger Fermentation Product, Dried Aspergillus Oryzae Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Zinc Oxide, Copper Amino Acid Complex, Copper Sulfate, Sodium Selenite, Manganese Amino Acid Complex, Vitamin A Supplement, Thiamine Mononitrate, Menadione Sodium Disulfite Complex, Pyridoxine Hydrochloride, D-Calcium Pantothenate, Manganous Oxide, Riboflavin Supplement, Calcium Iodate, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid, Biotin, Rosemary Extract.",,https://catfooddb.com/img/products/i and love and you/150_Nude_Superfood_-_Poultry_A_Plenty_For_Digestive_Health_dry.png,https://www.chewy.com/i-love-you-nude-food-poultry-plenty/dp/117016
182,Instinct Raw Boost Real Chicken Recipe,Instinct,30.54,,,"Boosted nutrition with high-protein kibble + freeze-dried raw.
Cage-free chicken is the first ingredient so it’s packed with animal protein for strong, lean muscles.
Includes a probiotic boost for digestive health, higher levels of omegas for healthy skin and coat, and more antioxidants for immune health.
Never contains any grain, potato, corn, wheat, soy, by-product meal, artificial colors or preservatives.
Made in the USA with the finest ingredients from around the world.","Chicken, Chicken Meal, Turkey Meal, Menhaden Fish Meal, Peas, Chicken Fat (preserved with Mixed Tocopherols), Tapioca, Freeze Dried Chicken, Natural Flavor, Freeze Dried Chicken Liver, Dried Tomato Pomace, Pumpkinseeds, Freeze Dried Chicken Heart, Montmorillonite Clay, Carrots, Apples, Cranberries, Choline Chloride, Salt, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate, Niacin Supplement, Vitamin A Supplement, Thiamine Mononitrate, d-Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement, Biotin), Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Ethylenediamine Dihydriodide), Freeze Dried Pollock, Taurine, Dried Kelp, Salmon Oil, Blueberries, Dried Bacillus coagulans Fermentation Product, Rosemary Extract.",,https://catfooddb.com/img/products/instinct/150_Raw_Boost_Real_Chicken_Recipe_dry.png,https://www.chewy.com/instinct-by-natures-variety-raw-boost/dp/146308
183,Essence Ranch & Meadow Dry,Essence,14.29,,Dry,"Premium, dry cat food made from sustainable animal sources.
High in protein.
Made without poultry or fish.
Grain-free recipe.
Free of potatoes.","Lamb, Pork, Lamb Meal, Mutton Meal, Pork Meal, Red Lentils, Chickpeas, Green Lentils, Pork Fat (preserved with mixed tocopherols), Natural Flavor, Boar, Goat, Potassium Chloride, Coconut flour, Choline Chloride, Pumpkin, Dandelion, Taurine, FRUCTOOLIGOSACCHARIDE, Salt, Magnesium Proteinate, Zinc Proteinate, Iron Proteinate, Chia Oil, Rosemary Extract, Vitamin E Supplement, Niacin Supplement, Copper Proteinate, Vitamin E Supplement, Sodium Selenite, Thiamine Mononitrate, Vitamin B5 Supplement, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Calcium Iodate, Folic Acid, Biotin, Vitamin B12 Supplement, Vitamin D Supplement.",,https://catfooddb.com/img/products/essence/150_ranch-dry.png,https://www.chewy.com/essence-ranch-meadow-recipe-grain/dp/290677
184,Tiki Cat Koolina Luau Chicken & Egg,Tiki Cat,18.41,,,"Hormone and antibiotic-free shredded chicken as the first ingredient for animal-sourced protein to meet the nutritional needs of carnivores.
With scrambled eggs for added protein to support healthy muscles plus sunflower oil rich in omegas that nourish the skin and coat.
Provides a balanced and complete diet for cats of all ages with essential amino acids, vitamins, minerals and taurine.
Made with real chicken stock so it provides essential moisture to keep your pal hydrated and support overall health.
Luxurious consomme-based formula is great for picky eaters, and contains no grains, gluten, carbohydrates, starches or flours.","Chicken, Chicken Broth, Sunflower Seed Oil, Dried Egg, Tricalcium Phosphate, Choline Chloride, Potassium Chloride, Taurine, Magnesium Sulfate, Zinc Sulfate, Iron Sulfate, Vitamin E Supplement, Niacin (Vitamin B3), Biotin, Copper Sulfate, Vitamin B12 Supplement, Sodium Selenite, Thiamine Mononitrate (Vitamin B1), Calcium Pantothenate, Manganese Sulfate, Vitamin D3 Supplement, Vitamin A Supplement, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Potassium Iodide, Folic Acid, Vitamin K3 Supplement.",,https://catfooddb.com/img/products/tiki cat/150_Koolina_Luau_Chicken___Egg_wet.png,https://www.chewy.com/tiki-cat-koolina-luau-chicken-egg-in/dp/37715
186,Almo Nature HQS La Cucina Chicken Dinner With Apple In Jelly,Almo Nature,13.22,,,"Apples are high in fiber phytonutrients, calcium and vitamin K.
All-natural formula is grain-free, GMO-free and crafted with 100% natural ingredients.
Grain-free formula is easy to digest and is great for sensitive cats or cats with digestive issues.
Cooked and served in their own broth to increase palatability and reduce boredom in picky cats.
Naturally rich in taurine, amino acids and protein for a complete and balanced meal.","Chicken, Water Sufficient For Cooking, Apple, Sunflower Oil, Tricalcium Phosphate, Natural Flavor, Xanthan Gum, Locust Bean Gum, Minérals (Zinc Oxide, Reduced Iron, Sodium Selenite, Manganese Sulfate Monohydrate, Copper Glycine Complex, Potassium Iodide), Choline Chloride, Taurine, Vitamins (Vitamin E Supplement, Niacin Supplement, Vitamin A Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).",,https://catfooddb.com/img/products/almo nature/150_HQS_La_Cucina_Chicken_Dinner_With_Apple_In_Jelly_wet.png,https://www.chewy.com/almo-nature-hqs-la-cucina-chicken/dp/168405
187,Tiki Cat Puka Puka Luau Succulent Chicken,Tiki Cat,17.08,,,"Hormone and antibiotic-free shredded chicken as the first ingredient for animal-sourced protein to meet the nutritional needs of carnivores.
High protein to support healthy muscles plus sunflower oil rich in omegas that nourish the skin and coat.
Provides a balanced and complete diet for cats of all ages with essential amino acids, vitamins, minerals and taurine.
Made with real chicken broth so it provides essential moisture to keep your pal hydrated and support overall health.
Luxurious consomme-based formula is great for picky eaters, and contains no grains, gluten, carbohydrates, starches or flours.","Chicken, Chicken Broth, Sunflower Seed Oil, Calcium Lactate, Dicalcium Phosphate, Potassium Chloride, Taurine, Choline Chloride, Salt, Magnesium Sulfate, Ferrous Sulfate, Thiamine Mononitrate (Vitamin B1), Vitamin E Supplement, Niacin (Vitamin B3), Zinc Oxide, Vitamin A Supplement, Biotin, Vitamin B12 Supplement, Manganous Oxide, Calcium Pantothenate, Copper Amino Acid Chelate, Riboflavin Supplement (Vitamin B2), Sodium Selenite, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Potassium Iodide, Vitamin D3 Supplement.",,https://catfooddb.com/img/products/tiki cat/150_Puka_Puka_Luau_Succulent_Chicken_wet.png,https://www.chewy.com/tiki-cat-puka-puka-luau-succulent/dp/34304
188,Fussie Cat Super Chicken & Beef In Pumpkin Soup,Fussie Cat,34.16,,,"Treat your kitty with this premium chicken and beef dinner
Grain-free and rich in DHA for healthy brain development
Prebiotics promote a healthy digestive system
Contains a complete spectrum of vitamins and minerals
Excellent source of Vitamin B12, Omega-3 and Omega-6 fatty acids","Chicken, Water Sufficient for Processing, Beef, Chicken Skin, Pumpkin, Tapioca Starch, Sunflower Seed Oil, Calcium Carbonate, Xanthan Gum, Tricalcium Phosphate, Tuna Oil, Choline Chloride, Fructooligosaccharides, Sodium Chloride, Taurine, Zinc Sulfate, Vitamin E, Ferrous Sulfate, Thiamine Mononitrate (Source of Vitamin B1), Nicotinic Add (Source of Vitamin B3), Calcium Pantothenate, Manganese Sulfate, Copper Sulfate, Vitamin A Supplement, Riboflavin Supplement (Source of Vitamin B2), Pyridoxine Hydrochloride (Source of Vitamin B6), Folic Acid, Potassium Iodide, Vitamin D3 Supplement, Vitamin K3 Supplement, Biotin, Vitamin B12 Supplement.",,https://catfooddb.com/img/products/fussie cat/150_Super_Chicken___Beef_In_Pumpkin_Soup_wet.png,https://www.chewy.com/fussie-cat-super-premium-chicken-beef/dp/133170
189,American Journey Landmark Chicken Recipe In Broth Grain-free,American Journey,11.04,,Wet,"Based on a prey-based, feline-appropriate diet with real, shredded chicken in a savory broth.
A protein-first approach to nutrition—95% chicken and chicken broth, plus 5% vitamins, minerals and other nutrients.
Cooked in real broth which helps add a healthy boost of hydration for cats in every meal.
Complete and balanced with added vitamins, minerals and taurine, an amino acid that’s essential to feline heart and vision health.
Zero grains, wheat, corn, soy, carrageenan, potatoes, plant proteins, synthetic flavor enhancers, antibiotics, MSG or artificial flavors, colors or preservatives.","Chicken, Chicken Broth, Sunflower Oil, Potassium Chloride, Tricalcium Phosphate, Sodium Acid Pyrophosphate, Magnesium Sulfate, Choline Chloride, Taurine, Salt, Vitamin E Supplement, Zinc Oxide, Reduced Iron, Thiamine Mononitrate, Niacin Supplement, Sodium Selenite, Vitamin A Supplement, Manganese Sulfate, Copper Amino Acid Complex, Pyridoxine Hydrochloride, d-Calcium Pantothenate, Riboflavin Supplement, Folic Acid, Vitamin B12 Supplement, Potassium iodide, Vitamin D3 Supplement, Biotin Supplement.",,https://catfooddb.com/img/products/american journey/150_Landmark_Chicken_Recipe_In_Broth_Grain-free_wet.png,https://www.chewy.com/american-journey-landmark-chicken/dp/220128
190,Bff Tuna & Chicken Chill Out,Bff,12.4,,,"Creamy tuna and chicken recipe, pureed into a mouth-watering, indulgent pate.
Simple, wholesome ingredients—made without meat by-products or chicken meal.
Over 82% moisture content provides essential liquid your fur-iend needs to be happy and keeps the texture smooth and creamy.
Only the good stuff—no grains, gluten, carrageenan, MSG, artificial flavors, artificial colors or BPA.
Serving is a cinch and mess-free—simply slides out of the recyclable pouch!","Tuna Broth, Tuna, Chicken, Sardine, Dried Egg, Natural Flavor, Coconut Oil, Calcium Sulfate, Locust Bean Gum, Xanthan Gum, Taurine, Vitamin E Supplement, Zinc Oxide, Niacin Supplement (Vitamin B3), Reduced Iron, Thiamine Mononitrate (Vitamin B1), Vitamin A Supplement, Sodium Selenite, Vitamin B12 Supplement, Manganese Sulfate, Pyridoxine Hydrochloride, Copper Amino Acid Complex, Calcium PantoTHNate, Riboflavin Supplement (Vitamin B2), Biotin, Vitamin D3 Supplement, Folic Acid, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source Of Vitamin K)",,https://catfooddb.com/img/products/bff/150_Tuna___Chicken_Chill_Out_wet.png,https://www.chewy.com/bff-play-pate-lovers-tuna-chicken/dp/218886
191,Cats In The Kitchen The Karate Kitty,Cats In The Kitchen,14.74,,,"Delicious blend of beef and salmon.
Features simple, wholesome ingredients.
Tasty and palatable to appeal to even finicky kitties.
Free of grains, gluten, MSG, BPA and artificial colors or flavors.
Single-serve pouches are convenient and recyclable.","Beef Broth, Beef, Tuna, Salmon, Natural Flavor, Xanthan Gum, Locust Bean Gum, Potato Starch, Sunflower Oil, Choline Chloride, Taurine, Zinc Sulfate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Niacin Supplement (Vitamin B3), Calcium Pantothenate, Vitamin A Supplement, Manganese Sulfate, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Ferrous Sulfate, Copper Sulfate, Vitamin D3 Supplement, Folic Acid, Vitamin B12 Supplement, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source Of Vitamin K).",,https://catfooddb.com/img/products/cats in the kitchen/150_The_Karate_Kitty_wet.png,https://www.chewy.com/weruva-cats-in-kitchen-karate-kitty/dp/204946
192,Stella & Chewys Carnivore Cravings Chicken & Chicken Liver Recipe,Stella & Chewys,,,,"Stella & Chewys Carnivore Cravings Chicken & Chicken Liver Recipe's most plentiful ingredient listed is chicken, which is considered a quality protein source. It also contains chicken liver as additional quality protein sources.
Additionally, it's worth noting that this product does not list either by-products nor bulk-adding fillers within its top ingredients. By-products are considered inferior, lesser quality ingredients. Common fillers typically used to add bulk to the product are not required in your cat's diet. Together, their combined absence may be indicative of a higher quality product.

This product does not appear to contain any of the common feline food allergens, however this is not a guarantee that cats who suffer from allergies will by symptom-free while eating this food.","Chicken, chicken broth, chicken liver, tapioca, sunflower oil, natural chicken flavor, tricalcium phosphate, taurine, calcium chloride, salt, magnesium sulfate, flaxseed, choline chloride, potassium chloride, vitamin E supplement, thiamine mononitrate, zinc oxide, niacin supplement, reduced iron, vitamin A supplement, sodium selenite, manganese sulfate, copper amino acid complex, pyridoxine hydrochloride, calcium pantothenate, riboflavin supplement, folic acid, vitamin B12 supplement, vitamin D3 supplement, biotin supplement, potassium iodide.",,https://catfooddb.com/img/products/stella & chewys/150_Carnivore_Cravings_Chicken___Chicken_Liver_Recipe_wet.png,https://catfooddb.com/product/stella & chewys/Carnivore+Cravings+Chicken+%26+Chicken+Liver+Recipe
193,Feline Natural Chicken & Lamb Feast Grain-Free Canned Cat Food,Feline Natural,66.16,,Wet,"Canned, grain-free, chicken and lamb flavored cat food that’s made in New Zealand.
Filled with meat and low in carbs–this cat food offers a complete and balanced diet.
Great source of proteins and fats.
Mixed with natural, fresh New Zealand water for added hydration.
Rich in taurine which supports your favorite furball’s eye health.","Chicken, Water Sufficient For Processing, Lamb, Lamb Heart, Lamb Liver, Lamb Lung, Lamb Kidney, New Zealand Green Mussel, Dried Kelp, Taurine, Flaxseed Flakes, Dipotassium Phosphate, Choline Chloride, Salt, Minerals (Magnesium Oxide, Zinc Proteinate, Copper Proteinate, Manganese Proteinate), Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 Supplement).",,https://catfooddb.com/img/products/feline natural/150_Chicken___Lamb_wet.png,https://www.chewy.com/feline-natural-chicken-lamb-feast/dp/132449
194,ZiwiPeak Rabbit & Lamb Recipe,ZiwiPeak,70.99,,,"This single-protein, moisture-rich, chunky pate contains whole-prey ratios of 92% meat, organs, bone, and New Zealand green mussels.
Grain-free recipe made without added carbohydrates like ptoato, soy or other cheap fillers, which are often linked to obesity, food allergies and other health concerns.
Naturally promotes mobility, vitality and overall well-being with 10% superfood inclusions of cold-washed green tripe, New Zealand green mussels, and organic kelp.
Serve as a complete meal for peak nutrition or as a tasty topper to furry friends of all ages and breed types.
All free-range meats and wild-caught fish are ethically sourced without added hormones, antiobiotics or growth promotants.","Rabbit Meat, Water Sufficient for Processing, Lamb, Lamb Lung, Lamb Liver, Chickpeas, Lamb Kidney, Hare Meat, Lamb Tripe, Lamb Heart, New Zealand Green Mussel, Lamb Bone, DL-Methionine, Dried Kelp, Minerals (Magnesium Sulfate, Zinc Amino Acid Complex, Manganese Amino Acid Complex, Copper Amino Acid Complex), Taurine, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Folic Acid).",,https://catfooddb.com/img/products/ziwipeak/150_Rabbit___Lamb_Recipe_wet.png,https://www.chewy.com//ziwi-peak-rabbit-lamb-recipe-canned/dp/138370
